CustomerID,FirstName,LastName,Gender,DateOfBirth,Email,Phone,Country,City,State,PostalCode,RegistrationDate,CustomerSegment,LoyaltyTier,IsActive,PreferredLanguage,MarketingOptIn
C00026581,Liam,Davis,Non-Binary,2000-04-23,liam.davis26581@globalretail.com,+24142765482,United States,New York,NY,13214,2021-06-18,Consumer,Platinum,True,en,False
C00026582,Isabella,Garcia,Male,1995-08-20,isabella.garcia26582@globalretail.com,+16251095997,United Kingdom,London,England,11311,2025-12-12,Consumer,Silver,True,en,True
C00026583,Charlotte,Wilson,Non-Binary,2013-04-05,charlotte.wilson26583@globalretail.com,+17119031930,United Kingdom,London,England,19228,2024-03-02,Consumer,Bronze,True,en,False
C00026584,Liam,Davis,Non-Binary,1981-09-24,liam.davis26584@globalretail.com,+19525603580,United States,New York,NY,99057,2021-03-08,Consumer,Bronze,True,en,True
C00026585,Sophia,Garcia,Female,1982-04-24,sophia.garcia26585@globalretail.com,+99630120860,United States,New York,NY,26588,2021-10-19,Consumer,Bronze,True,en,False
C00026586,Michael,Garcia,Male,1994-01-03,michael.garcia26586@globalretail.com,+59634388075,United States,New York,NY,62306,2025-01-07,Consumer,Bronze,True,en,True
C00026587,Liam,Jones,Non-Binary,2009-04-16,liam.jones26587@globalretail.com,+58225759783,United States,New York,NY,79753,2021-10-29,Consumer,Silver,True,en,True
C00026588,Sophia,Martin,Female,1974-10-26,sophia.martin26588@globalretail.com,+6615670443,United States,New York,NY,30700,2024-09-29,Consumer,Silver,True,en,False
C00026589,Noah,Johnson,Non-Binary,1981-02-18,noah.johnson26589@globalretail.com,+95829587575,United Kingdom,London,England,77633,2024-09-07,Corporate,Bronze,True,en,True
C00026590,Olivia,Martin,Female,1977-09-27,olivia.martin26590@globalretail.com,+88463737922,France,Paris,Île-de-France,56213,2023-12-14,Small Business,Silver,True,fr,False
C00026591,Emma,Garcia,Male,2009-03-10,emma.garcia26591@globalretail.com,+54719875048,United States,New York,NY,83379,2023-12-19,Consumer,Silver,True,en,False
C00026592,Sophia,Smith,Female,2003-04-08,sophia.smith26592@globalretail.com,+94295260950,United States,New York,NY,86602,2021-04-13,Consumer,Silver,True,en,True
C00026593,Lucas,Jones,Male,1990-04-18,lucas.jones26593@globalretail.com,+64333888319,Italy,Milan,Lombardy,47549,2025-12-31,Consumer,Bronze,True,it,False
C00026594,Charlotte,Taylor,Male,1977-03-07,charlotte.taylor26594@globalretail.com,+60988638776,Spain,Madrid,Madrid,14878,2020-07-13,Consumer,Silver,True,es,False
C00026595,Emma,Jones,Male,2008-07-10,emma.jones26595@globalretail.com,+1408872330,United Kingdom,London,England,34528,2022-01-09,Consumer,Bronze,True,en,False
C00026596,Olivia,Garcia,Female,1975-01-17,olivia.garcia26596@globalretail.com,+65877606094,United States,New York,NY,26292,2020-12-14,Consumer,Bronze,True,en,True
C00026597,Isabella,Williams,Non-Binary,1976-01-20,isabella.williams26597@globalretail.com,+31331312106,United Kingdom,London,England,30606,2021-04-27,Consumer,Bronze,True,en,True
C00026598,Lucas,Johnson,Non-Binary,1980-11-17,lucas.johnson26598@globalretail.com,+87436485446,France,Paris,Île-de-France,34246,2021-03-13,Consumer,Bronze,True,fr,True
C00026599,Sophia,Davis,Female,2003-05-20,sophia.davis26599@globalretail.com,+88103199294,United States,New York,NY,44882,2021-12-12,Consumer,Silver,True,en,True
C00026600,Charlotte,Williams,Male,1980-04-24,charlotte.williams26600@globalretail.com,+58396365972,Canada,Toronto,Ontario,87768,2024-09-09,Consumer,Bronze,True,en,False
C00026601,Sophia,Wilson,Non-Binary,2008-03-03,sophia.wilson26601@globalretail.com,+56858847034,United Kingdom,London,England,64893,2023-09-03,Consumer,Bronze,True,en,True
C00026602,Liam,Davis,Male,1988-03-18,liam.davis26602@globalretail.com,+45541114579,Italy,Milan,Lombardy,12524,2023-10-07,Corporate,Bronze,True,it,True
C00026603,Sophia,Smith,Male,1982-03-05,sophia.smith26603@globalretail.com,+78220669583,Canada,Toronto,Ontario,32857,2024-05-20,Consumer,Gold,True,en,True
C00026604,Isabella,Moore,Non-Binary,1986-12-21,isabella.moore26604@globalretail.com,+85468454800,France,Paris,Île-de-France,51984,2024-08-11,Consumer,Bronze,False,fr,False
C00026605,Emma,Miller,Female,1983-08-30,emma.miller26605@globalretail.com,+7431752709,United States,New York,NY,53455,2025-12-22,Small Business,Bronze,True,en,True
C00026606,Noah,Moore,Non-Binary,2002-10-06,noah.moore26606@globalretail.com,+56172849897,United Kingdom,London,England,54423,2020-07-18,Corporate,Bronze,True,en,False
C00026607,James,Smith,Female,1990-08-31,james.smith26607@globalretail.com,+17430755545,France,Paris,Île-de-France,15255,2020-04-13,Consumer,Bronze,True,fr,False
C00026608,Sophia,Jones,Male,1993-07-02,sophia.jones26608@globalretail.com,+82235660097,United States,New York,NY,30279,2020-03-07,Consumer,Bronze,True,en,False
C00026609,James,Miller,Female,2005-01-24,james.miller26609@globalretail.com,+90146230968,Australia,Sydney,NSW,91554,2020-07-07,Consumer,Bronze,True,en,True
C00026610,Michael,Davis,Male,1983-01-01,michael.davis26610@globalretail.com,+99397404134,United Kingdom,London,England,42607,2021-11-09,Consumer,Silver,True,en,False
C00026611,Lucas,Davis,Non-Binary,2007-03-31,lucas.davis26611@globalretail.com,+29154838840,Germany,Berlin,Berlin,47589,2025-05-13,Consumer,Bronze,True,de,True
C00026612,Noah,Taylor,Male,2007-11-08,noah.taylor26612@globalretail.com,+49581864838,France,Paris,Île-de-France,77502,2023-09-20,Small Business,Bronze,True,fr,False
C00026613,John,Garcia,Female,2011-12-07,john.garcia26613@globalretail.com,+58250101464,France,Paris,Île-de-France,28985,2025-01-29,Small Business,Bronze,True,fr,False
C00026614,Noah,Wilson,Non-Binary,1997-07-01,noah.wilson26614@globalretail.com,+98864814698,United States,New York,NY,17441,2021-05-07,Consumer,Silver,True,en,True
C00026615,Noah,Moore,Non-Binary,2006-06-15,noah.moore26615@globalretail.com,+32936218958,Canada,Toronto,Ontario,83408,2022-02-03,Consumer,Bronze,True,en,True
C00026616,Charlotte,Williams,Non-Binary,2003-07-01,charlotte.williams26616@globalretail.com,+72298982621,United Kingdom,London,England,19707,2020-05-24,Consumer,Bronze,True,en,False
C00026617,Charlotte,Johnson,Non-Binary,1990-08-18,charlotte.johnson26617@globalretail.com,+46269657166,United Kingdom,London,England,55188,2023-06-08,Small Business,Bronze,True,en,True
C00026618,Sophia,Taylor,Male,2005-03-26,sophia.taylor26618@globalretail.com,+39112709978,United Kingdom,London,England,26246,2021-05-19,Consumer,Bronze,True,en,True
C00026619,Olivia,Garcia,Male,2005-10-23,olivia.garcia26619@globalretail.com,+31777287104,United States,New York,NY,36137,2023-01-17,Small Business,Silver,True,en,True
C00026620,Amelia,Williams,Female,2006-01-04,amelia.williams26620@globalretail.com,+76339731182,Italy,Milan,Lombardy,32576,2020-03-27,Small Business,Bronze,True,it,False
C00026621,Olivia,Miller,Female,2001-12-20,olivia.miller26621@globalretail.com,+25374283678,United Kingdom,London,England,69746,2025-03-21,Small Business,Gold,True,en,False
C00026622,John,Moore,Male,2010-01-25,john.moore26622@globalretail.com,+34819488739,United States,New York,NY,25004,2024-01-07,Consumer,Bronze,True,en,False
C00026623,Liam,Jones,Female,1977-03-16,liam.jones26623@globalretail.com,+99620718756,United States,New York,NY,84270,2021-09-05,Consumer,Platinum,True,en,True
C00026624,Olivia,Miller,Non-Binary,1993-07-16,olivia.miller26624@globalretail.com,+13860332174,Australia,Sydney,NSW,48140,2020-11-12,Consumer,Gold,True,en,True
C00026625,Charlotte,Garcia,Non-Binary,1998-02-25,charlotte.garcia26625@globalretail.com,+20124888214,France,Paris,Île-de-France,55312,2021-11-06,Small Business,Gold,True,fr,True
C00026626,Emma,Moore,Male,1987-06-28,emma.moore26626@globalretail.com,+29260601733,Italy,Milan,Lombardy,98781,2022-06-21,Small Business,Bronze,True,it,False
C00026627,James,Jones,Male,1986-09-22,james.jones26627@globalretail.com,+22341283440,Canada,Toronto,Ontario,82267,2026-02-18,Small Business,Bronze,True,en,True
C00026628,Liam,Taylor,Female,1978-01-09,liam.taylor26628@globalretail.com,+71835563795,United States,New York,NY,51295,2024-05-17,Consumer,Silver,True,en,True
C00026629,Olivia,Johnson,Male,2009-08-10,olivia.johnson26629@globalretail.com,+67121613616,Spain,Madrid,Madrid,99203,2025-07-27,Small Business,Bronze,True,es,True
C00026630,Michael,Smith,Female,1987-01-12,michael.smith26630@globalretail.com,+76810458945,United Kingdom,London,England,86901,2024-01-14,Consumer,Gold,True,en,True
C00026631,James,Brown,Female,1976-05-08,james.brown26631@globalretail.com,+61950604477,Netherlands,Amsterdam,North Holland,92980,2025-01-11,Consumer,Gold,True,nl,True
C00026632,John,Taylor,Male,1987-05-07,john.taylor26632@globalretail.com,+93424994369,United States,New York,NY,90551,2026-01-05,Small Business,Bronze,True,en,True
C00026633,Liam,Brown,Female,2002-03-07,liam.brown26633@globalretail.com,+75135443332,United States,New York,NY,85331,2023-02-28,Consumer,Bronze,False,en,True
C00026634,James,Wilson,Non-Binary,2014-08-19,james.wilson26634@globalretail.com,+28394000228,United States,New York,NY,94657,2023-10-23,Consumer,Bronze,True,en,False
C00026635,Michael,Williams,Male,1987-07-08,michael.williams26635@globalretail.com,+95259354401,Canada,Toronto,Ontario,65361,2021-04-08,Small Business,Bronze,True,en,True
C00026636,Emma,Williams,Male,2006-05-22,emma.williams26636@globalretail.com,+88525335508,France,Paris,Île-de-France,24499,2022-05-31,Small Business,Silver,True,fr,True
C00026637,Michael,Martin,Non-Binary,2000-07-08,michael.martin26637@globalretail.com,+87660862894,United States,New York,NY,31236,2021-02-15,Consumer,Silver,True,en,True
C00026638,Liam,Smith,Male,1974-12-12,liam.smith26638@globalretail.com,+81238187423,Italy,Milan,Lombardy,56047,2023-07-11,Consumer,Bronze,True,it,True
C00026639,Liam,Garcia,Female,1983-09-21,liam.garcia26639@globalretail.com,+30499782376,United States,New York,NY,96741,2022-10-01,Consumer,Gold,True,en,True
C00026640,Isabella,Wilson,Female,2004-09-09,isabella.wilson26640@globalretail.com,+37764762467,Germany,Berlin,Berlin,24901,2020-07-31,Consumer,Bronze,True,de,True
C00026641,Emma,Davis,Non-Binary,2004-11-30,emma.davis26641@globalretail.com,+42764401198,Germany,Berlin,Berlin,21276,2023-08-03,Corporate,Platinum,True,de,False
C00026642,Liam,Garcia,Male,1979-03-03,liam.garcia26642@globalretail.com,+87600870379,Spain,Madrid,Madrid,69559,2022-11-04,Consumer,Bronze,True,es,False
C00026643,James,Garcia,Non-Binary,2009-09-28,james.garcia26643@globalretail.com,+74101268609,France,Paris,Île-de-France,32983,2020-10-23,Consumer,Silver,True,fr,True
C00026644,James,Jones,Non-Binary,2011-08-28,james.jones26644@globalretail.com,+12600578679,United Kingdom,London,England,55351,2026-01-19,Small Business,Silver,True,en,True
C00026645,Olivia,Smith,Female,1974-12-11,olivia.smith26645@globalretail.com,+85645713133,France,Paris,Île-de-France,12631,2020-12-24,Small Business,Gold,True,fr,True
C00026646,Lucas,Miller,Female,2012-04-05,lucas.miller26646@globalretail.com,+35745025296,United States,New York,NY,54667,2023-05-20,Small Business,Silver,True,en,False
C00026647,Noah,Jones,Female,1982-11-19,noah.jones26647@globalretail.com,+68704572121,Germany,Berlin,Berlin,23719,2026-04-15,Small Business,Silver,True,de,True
C00026648,Lucas,Brown,Male,1984-04-18,lucas.brown26648@globalretail.com,+18121498083,United States,New York,NY,15062,2026-01-08,Consumer,Silver,True,en,False
C00026649,Emma,Jones,Non-Binary,1996-02-23,emma.jones26649@globalretail.com,+40481629825,United Kingdom,London,England,46930,2025-10-27,Consumer,Silver,True,en,True
C00026650,Olivia,Brown,Non-Binary,1986-09-26,olivia.brown26650@globalretail.com,+35751878055,United Kingdom,London,England,78397,2023-08-16,Consumer,Silver,True,en,False
C00026651,Isabella,Smith,Non-Binary,1998-07-08,isabella.smith26651@globalretail.com,+96914947754,France,Paris,Île-de-France,95395,2020-02-19,Small Business,Gold,True,fr,False
C00026652,Noah,Brown,Male,2001-05-05,noah.brown26652@globalretail.com,+67474318243,United Kingdom,London,England,34480,2022-09-07,Consumer,Bronze,True,en,False
C00026653,Isabella,Davis,Female,2002-10-05,isabella.davis26653@globalretail.com,+2182177022,United States,New York,NY,56280,2024-03-29,Consumer,Bronze,True,en,True
C00026654,Olivia,Jones,Non-Binary,1987-03-15,olivia.jones26654@globalretail.com,+72377324107,United States,New York,NY,97202,2023-06-29,Consumer,Silver,True,en,False
C00026655,John,Smith,Non-Binary,1988-11-15,john.smith26655@globalretail.com,+4926206627,United Kingdom,London,England,39439,2025-01-08,Consumer,Silver,True,en,False
C00026656,Michael,Miller,Non-Binary,1978-08-26,michael.miller26656@globalretail.com,+15889594339,Germany,Berlin,Berlin,26975,2020-09-20,Small Business,Silver,True,de,True
C00026657,Michael,Martin,Female,1996-03-15,michael.martin26657@globalretail.com,+13924760715,United States,New York,NY,81636,2020-10-13,Corporate,Gold,True,en,False
C00026658,Liam,Moore,Female,1977-04-13,liam.moore26658@globalretail.com,+10658435255,United Kingdom,London,England,37960,2023-03-03,Consumer,Gold,True,en,True
C00026659,Charlotte,Davis,Male,1985-04-20,charlotte.davis26659@globalretail.com,+30951735253,Spain,Madrid,Madrid,29975,2024-10-05,Small Business,Silver,True,es,True
C00026660,Amelia,Moore,Male,2010-10-15,amelia.moore26660@globalretail.com,+1727512546,Germany,Berlin,Berlin,56083,2020-01-11,Consumer,Platinum,True,de,True
C00026661,John,Williams,Non-Binary,2004-05-20,john.williams26661@globalretail.com,+34323375846,United States,New York,NY,31487,2026-04-04,Consumer,Silver,True,en,False
C00026662,Charlotte,Wilson,Non-Binary,1992-01-21,charlotte.wilson26662@globalretail.com,+41570236569,United Kingdom,London,England,33398,2023-10-20,Consumer,Bronze,True,en,True
C00026663,John,Jones,Non-Binary,2010-05-25,john.jones26663@globalretail.com,+58221194389,Germany,Berlin,Berlin,67156,2022-01-19,Consumer,Bronze,True,de,True
C00026664,Liam,Garcia,Female,2007-02-12,liam.garcia26664@globalretail.com,+46642066079,United States,New York,NY,70203,2022-02-06,Consumer,Gold,True,en,True
C00026665,Emma,Miller,Female,2001-03-21,emma.miller26665@globalretail.com,+5101429725,United Kingdom,London,England,96710,2022-10-15,Consumer,Gold,True,en,True
C00026666,Michael,Wilson,Non-Binary,2005-01-17,michael.wilson26666@globalretail.com,+56282466191,United States,New York,NY,64563,2024-11-10,Consumer,Bronze,True,en,True
C00026667,Lucas,Taylor,Female,1995-11-19,lucas.taylor26667@globalretail.com,+80445825090,United States,New York,NY,32421,2023-01-04,Consumer,Platinum,True,en,False
C00026668,Sophia,Williams,Male,1983-02-04,sophia.williams26668@globalretail.com,+31899089470,United Kingdom,London,England,16266,2022-04-29,Consumer,Silver,True,en,True
C00026669,James,Brown,Female,1994-12-21,james.brown26669@globalretail.com,+81565745151,United States,New York,NY,77620,2020-04-26,Consumer,Bronze,True,en,True
C00026670,James,Jones,Non-Binary,1997-03-12,james.jones26670@globalretail.com,+9102760678,United States,New York,NY,73466,2025-10-07,Consumer,Silver,True,en,True
C00026671,Emma,Wilson,Male,2003-10-17,emma.wilson26671@globalretail.com,+75369934190,Canada,Toronto,Ontario,46323,2022-05-29,Small Business,Bronze,True,en,False
C00026672,Emma,Taylor,Male,1994-07-14,emma.taylor26672@globalretail.com,+5373934593,Germany,Berlin,Berlin,54872,2023-01-20,Small Business,Silver,True,de,False
C00026673,Michael,Jones,Non-Binary,1995-09-20,michael.jones26673@globalretail.com,+62822883856,United Kingdom,London,England,35572,2021-01-22,Consumer,Silver,True,en,True
C00026674,Noah,Brown,Male,1984-07-17,noah.brown26674@globalretail.com,+14447035173,United Kingdom,London,England,35477,2021-09-06,Consumer,Bronze,True,en,True
C00026675,Lucas,Johnson,Male,2014-08-16,lucas.johnson26675@globalretail.com,+79214704452,United States,New York,NY,16131,2021-03-11,Consumer,Bronze,True,en,True
C00026676,Isabella,Martin,Male,1986-04-02,isabella.martin26676@globalretail.com,+62460792221,France,Paris,Île-de-France,81482,2023-09-15,Small Business,Silver,True,fr,True
C00026677,Olivia,Moore,Male,1996-01-28,olivia.moore26677@globalretail.com,+43614064868,United States,New York,NY,89878,2024-10-18,Consumer,Bronze,True,en,True
C00026678,Noah,Wilson,Non-Binary,2010-03-03,noah.wilson26678@globalretail.com,+24562116645,Spain,Madrid,Madrid,98905,2022-07-19,Consumer,Silver,True,es,True
C00026679,James,Davis,Male,1988-09-27,james.davis26679@globalretail.com,+6593985885,Germany,Berlin,Berlin,96145,2020-05-24,Consumer,Bronze,True,de,True
C00026680,Emma,Davis,Non-Binary,1975-08-08,emma.davis26680@globalretail.com,+60237152540,France,Paris,Île-de-France,21118,2024-07-30,Consumer,Gold,True,fr,True
C00026681,Emma,Brown,Non-Binary,2008-06-09,emma.brown26681@globalretail.com,+84460998779,United States,New York,NY,70824,2020-02-05,Consumer,Bronze,True,en,False
C00026682,James,Martin,Female,1981-06-24,james.martin26682@globalretail.com,+4841368976,United States,New York,NY,61168,2023-12-21,Consumer,Silver,True,en,True
C00026683,Olivia,Garcia,Non-Binary,1996-11-14,olivia.garcia26683@globalretail.com,+93947109918,United States,New York,NY,63201,2024-06-30,Corporate,Bronze,True,en,True
C00026684,Lucas,Smith,Non-Binary,2008-09-06,lucas.smith26684@globalretail.com,+17165609614,Spain,Madrid,Madrid,67382,2023-04-24,Consumer,Silver,True,es,False
C00026685,Amelia,Johnson,Female,2012-05-19,amelia.johnson26685@globalretail.com,+89151567724,United Kingdom,London,England,41825,2021-09-06,Consumer,Silver,True,en,True
C00026686,John,Miller,Female,1976-05-17,john.miller26686@globalretail.com,+18948335926,United States,New York,NY,37005,2020-11-25,Consumer,Silver,True,en,True
C00026687,James,Garcia,Non-Binary,1998-03-14,james.garcia26687@globalretail.com,+16264845456,France,Paris,Île-de-France,81523,2020-07-18,Small Business,Silver,True,fr,False
C00026688,Charlotte,Johnson,Female,2013-04-24,charlotte.johnson26688@globalretail.com,+85874521103,Spain,Madrid,Madrid,14651,2022-08-31,Consumer,Bronze,True,es,True
C00026689,Emma,Miller,Non-Binary,2014-12-02,emma.miller26689@globalretail.com,+31423846948,United States,New York,NY,11200,2022-01-21,Consumer,Gold,True,en,True
C00026690,John,Davis,Male,1981-06-16,john.davis26690@globalretail.com,+17367038185,Germany,Berlin,Berlin,17109,2021-09-18,Small Business,Bronze,True,de,True
C00026691,Isabella,Johnson,Non-Binary,1984-07-18,isabella.johnson26691@globalretail.com,+67562461883,Germany,Berlin,Berlin,22001,2023-09-08,Consumer,Bronze,True,de,False
C00026692,Noah,Martin,Female,2002-02-08,noah.martin26692@globalretail.com,+25717520742,United States,New York,NY,93367,2021-10-09,Consumer,Silver,True,en,True
C00026693,Michael,Davis,Male,2003-07-28,michael.davis26693@globalretail.com,+22282923414,United States,New York,NY,91996,2021-07-02,Small Business,Gold,True,en,False
C00026694,Sophia,Johnson,Non-Binary,1979-06-24,sophia.johnson26694@globalretail.com,+85395838380,United Kingdom,London,England,82730,2020-05-07,Consumer,Silver,True,en,True
C00026695,Isabella,Johnson,Male,1999-08-22,isabella.johnson26695@globalretail.com,+63471251813,Italy,Milan,Lombardy,41043,2020-03-01,Consumer,Gold,True,it,True
C00026696,Isabella,Johnson,Male,1976-03-29,isabella.johnson26696@globalretail.com,+72280193842,Canada,Toronto,Ontario,16048,2021-11-23,Consumer,Silver,True,en,True
C00026697,Liam,Johnson,Non-Binary,2014-08-18,liam.johnson26697@globalretail.com,+46338247051,Germany,Berlin,Berlin,50509,2022-04-20,Consumer,Bronze,True,de,True
C00026698,Michael,Martin,Female,2002-02-07,michael.martin26698@globalretail.com,+29433203793,United Kingdom,London,England,13075,2021-10-24,Corporate,Bronze,True,en,True
C00026699,Liam,Jones,Non-Binary,1985-04-29,liam.jones26699@globalretail.com,+18311565727,Canada,Toronto,Ontario,40907,2024-07-14,Consumer,Bronze,True,en,False
C00026700,Olivia,Brown,Male,1978-02-05,olivia.brown26700@globalretail.com,+84539090044,United States,New York,NY,90767,2025-09-02,Corporate,Bronze,True,en,False
C00026701,Charlotte,Brown,Non-Binary,2003-10-29,charlotte.brown26701@globalretail.com,+58641687805,United States,New York,NY,54373,2025-07-31,Consumer,Bronze,True,en,True
C00026702,Amelia,Taylor,Female,1996-10-18,amelia.taylor26702@globalretail.com,+13723856348,Spain,Madrid,Madrid,10818,2025-03-12,Consumer,Bronze,True,es,True
C00026703,Lucas,Brown,Non-Binary,2013-01-29,lucas.brown26703@globalretail.com,+18408023035,Spain,Madrid,Madrid,78578,2023-03-12,Corporate,Gold,True,es,True
C00026704,Sophia,Martin,Female,1994-03-31,sophia.martin26704@globalretail.com,+61855514416,United Kingdom,London,England,74248,2024-06-19,Consumer,Silver,False,en,True
C00026705,James,Davis,Non-Binary,1982-12-27,james.davis26705@globalretail.com,+12479518558,Italy,Milan,Lombardy,21389,2022-03-14,Consumer,Bronze,True,it,True
C00026706,James,Jones,Male,2007-01-02,james.jones26706@globalretail.com,+12312767512,Germany,Berlin,Berlin,33144,2021-07-02,Consumer,Gold,True,de,True
C00026707,James,Martin,Female,2004-05-22,james.martin26707@globalretail.com,+39542980201,United Kingdom,London,England,12849,2020-11-18,Consumer,Platinum,True,en,True
C00026708,Sophia,Davis,Female,1991-12-19,sophia.davis26708@globalretail.com,+94653119867,United States,New York,NY,16791,2023-05-18,Consumer,Bronze,True,en,True
C00026709,Sophia,Smith,Female,1984-11-24,sophia.smith26709@globalretail.com,+33959731994,Canada,Toronto,Ontario,61281,2022-04-18,Consumer,Bronze,True,en,True
C00026710,Amelia,Smith,Male,1975-03-15,amelia.smith26710@globalretail.com,+51188415935,United States,New York,NY,15490,2020-09-18,Consumer,Bronze,True,en,False
C00026711,Liam,Johnson,Non-Binary,1977-04-20,liam.johnson26711@globalretail.com,+49639518250,France,Paris,Île-de-France,58813,2024-05-16,Consumer,Silver,True,fr,True
C00026712,Liam,Moore,Male,2013-07-03,liam.moore26712@globalretail.com,+22293995098,Germany,Berlin,Berlin,65557,2023-04-11,Consumer,Bronze,True,de,False
C00026713,Emma,Williams,Female,1978-10-18,emma.williams26713@globalretail.com,+5350218956,France,Paris,Île-de-France,56747,2023-10-21,Consumer,Bronze,True,fr,True
C00026714,Sophia,Martin,Female,2002-02-26,sophia.martin26714@globalretail.com,+32435527461,Canada,Toronto,Ontario,70499,2021-09-04,Consumer,Bronze,True,en,False
C00026715,Emma,Garcia,Female,1986-09-28,emma.garcia26715@globalretail.com,+98971437239,United States,New York,NY,17787,2025-11-16,Consumer,Silver,True,en,True
C00026716,Amelia,Garcia,Female,1999-12-11,amelia.garcia26716@globalretail.com,+57421778688,United Kingdom,London,England,56573,2021-08-15,Consumer,Bronze,True,en,True
C00026717,Liam,Martin,Female,1974-03-30,liam.martin26717@globalretail.com,+56785160270,United States,New York,NY,22140,2023-10-16,Small Business,Silver,True,en,False
C00026718,John,Garcia,Non-Binary,1976-01-22,john.garcia26718@globalretail.com,+6456184392,Italy,Milan,Lombardy,21724,2022-07-17,Small Business,Silver,True,it,True
C00026719,Michael,Davis,Male,1983-08-27,michael.davis26719@globalretail.com,+45778617982,Italy,Milan,Lombardy,73140,2025-01-18,Small Business,Bronze,False,it,False
C00026720,Michael,Wilson,Male,1974-03-08,michael.wilson26720@globalretail.com,+67793521069,Spain,Madrid,Madrid,31659,2022-07-01,Consumer,Bronze,True,es,True
C00026721,Emma,Wilson,Female,1992-01-15,emma.wilson26721@globalretail.com,+92442414603,Germany,Berlin,Berlin,63540,2023-02-16,Consumer,Bronze,True,de,True
C00026722,Olivia,Jones,Female,2013-01-09,olivia.jones26722@globalretail.com,+88408957186,United States,New York,NY,30486,2022-06-20,Consumer,Silver,True,en,True
C00026723,John,Martin,Female,2015-01-24,john.martin26723@globalretail.com,+24859135931,United States,New York,NY,45412,2023-06-09,Consumer,Silver,True,en,False
C00026724,Amelia,Moore,Female,1993-07-20,amelia.moore26724@globalretail.com,+38977642541,Italy,Milan,Lombardy,54562,2022-12-28,Consumer,Bronze,True,it,True
C00026725,Isabella,Johnson,Male,2012-06-29,isabella.johnson26725@globalretail.com,+84198615251,United States,New York,NY,59042,2024-10-16,Consumer,Bronze,True,en,True
C00026726,Lucas,Moore,Non-Binary,1985-03-09,lucas.moore26726@globalretail.com,+64995120963,Germany,Berlin,Berlin,76579,2020-12-31,Consumer,Bronze,True,de,True
C00026727,Lucas,Martin,Male,1993-02-21,lucas.martin26727@globalretail.com,+30388922982,United States,New York,NY,21814,2025-05-06,Consumer,Bronze,True,en,True
C00026728,Noah,Brown,Male,1984-08-22,noah.brown26728@globalretail.com,+20290502681,Canada,Toronto,Ontario,64473,2024-10-10,Consumer,Bronze,True,en,True
C00026729,Isabella,Davis,Male,2011-07-03,isabella.davis26729@globalretail.com,+24344258695,United Kingdom,London,England,95488,2025-08-13,Consumer,Bronze,True,en,False
C00026730,Emma,Garcia,Non-Binary,1975-02-17,emma.garcia26730@globalretail.com,+31685019873,United States,New York,NY,47020,2023-06-11,Consumer,Silver,True,en,True
C00026731,Michael,Jones,Non-Binary,2009-05-22,michael.jones26731@globalretail.com,+6573170534,Spain,Madrid,Madrid,40066,2020-12-14,Consumer,Bronze,True,es,True
C00026732,Olivia,Garcia,Non-Binary,1979-11-11,olivia.garcia26732@globalretail.com,+29164317527,Canada,Toronto,Ontario,86882,2021-01-20,Consumer,Bronze,True,en,True
C00026733,Charlotte,Wilson,Female,1982-12-05,charlotte.wilson26733@globalretail.com,+63241121599,Spain,Madrid,Madrid,73689,2021-02-26,Consumer,Gold,True,es,True
C00026734,James,Jones,Female,2010-07-10,james.jones26734@globalretail.com,+25956697103,Spain,Madrid,Madrid,20252,2021-08-10,Consumer,Bronze,True,es,True
C00026735,Lucas,Smith,Female,2009-07-07,lucas.smith26735@globalretail.com,+85664479505,United Kingdom,London,England,43057,2025-03-03,Consumer,Bronze,True,en,True
C00026736,James,Smith,Female,1977-03-19,james.smith26736@globalretail.com,+49911838334,Germany,Berlin,Berlin,99950,2023-09-20,Consumer,Silver,True,de,True
C00026737,Olivia,Martin,Non-Binary,1974-06-08,olivia.martin26737@globalretail.com,+12277887032,United States,New York,NY,40541,2024-06-28,Consumer,Silver,True,en,True
C00026738,Sophia,Miller,Non-Binary,1998-02-24,sophia.miller26738@globalretail.com,+64204879520,United Kingdom,London,England,66510,2021-02-17,Consumer,Bronze,True,en,True
C00026739,Sophia,Smith,Male,2013-05-26,sophia.smith26739@globalretail.com,+19193626585,Germany,Berlin,Berlin,14497,2024-06-06,Consumer,Silver,True,de,False
C00026740,Michael,Jones,Female,2015-01-06,michael.jones26740@globalretail.com,+61794343777,United States,New York,NY,97957,2023-02-18,Consumer,Platinum,True,en,False
C00026741,Sophia,Taylor,Male,2007-03-01,sophia.taylor26741@globalretail.com,+58515903573,United States,New York,NY,15329,2023-05-01,Consumer,Silver,True,en,False
C00026742,Olivia,Martin,Non-Binary,1986-02-18,olivia.martin26742@globalretail.com,+99137474798,Netherlands,Amsterdam,North Holland,51085,2024-06-24,Consumer,Bronze,False,nl,True
C00026743,John,Martin,Female,2013-10-12,john.martin26743@globalretail.com,+82282804625,Italy,Milan,Lombardy,17746,2021-02-05,Consumer,Silver,False,it,True
C00026744,John,Johnson,Non-Binary,1999-12-25,john.johnson26744@globalretail.com,+15866236039,Italy,Milan,Lombardy,98821,2023-03-17,Consumer,Silver,True,it,False
C00026745,Liam,Garcia,Non-Binary,1994-12-10,liam.garcia26745@globalretail.com,+86955234847,United States,New York,NY,23484,2023-01-04,Consumer,Silver,True,en,True
